State,Date,Value
Texas,3/1/2013,1086278751
Texas,4/1/2013,1052061290
Texas,5/1/2013,1084723668
Texas,6/1/2013,1075529669
Texas,7/1/2013,1066785645
Texas,8/1/2013,1109446711
Texas,9/1/2013,1034606255
Texas,10/1/2013,1093716366
Texas,11/1/2013,1065259158
Texas,12/1/2013,1066998128
Texas,1/1/2014,1056117341
Texas,2/1/2014,1002126249
Texas,3/1/2014,1126183137
Texas,4/1/2014,1112734051
Texas,5/1/2014,1153151587
Texas,6/1/2014,1106661378
Texas,7/1/2014,1136668373
Texas,8/1/2014,1159505521
Texas,9/1/2014,1087410504
Texas,10/1/2014,1168338605
Texas,11/1/2014,1102901750
Texas,12/1/2014,1155748890
Texas,1/1/2015,1105723186
Texas,2/1/2015,1021393165
Texas,3/1/2015,1170016940
Texas,4/1/2015,1157190569
Texas,5/1/2015,1173958196
Texas,6/1/2015,1167706942
Texas,7/1/2015,1210112529
Texas,8/1/2015,1218749097
Texas,9/1/2015,1167204589
Texas,10/1/2015,1188923138
Texas,11/1/2015,1122375383
Texas,12/1/2015,1176488552
Texas,1/1/2016,1146328352
Texas,2/1/2016,1127676916
Texas,3/1/2016,1221161409
Texas,4/1/2016,1178323998
Texas,5/1/2016,1226925979
Texas,6/1/2016,1193656337
Texas,7/1/2016,1244093001
Texas,8/1/2016,1228214099
Texas,9/1/2016,1194472169
Texas,10/1/2016,1231018184
Texas,11/1/2016,1156046644
Texas,12/1/2016,1185585016
Texas,1/1/2017,1148351445
Texas,2/1/2017,1090031398
Texas,3/1/2017,1259047330
Texas,4/1/2017,1221039672
Texas,5/1/2017,1258994474
Texas,6/1/2017,1212106786
Texas,7/1/2017,1193348428
Texas,8/1/2017,1179171140
Texas,9/1/2017,1302093407
Texas,10/1/2017,1251109352
Texas,11/1/2017,1192938385
Texas,12/1/2017,1117362880
Texas,1/1/2018,1143430799
Texas,2/1/2018,1074770348
Texas,3/1/2018,1271371311
Texas,4/1/2018,1226847338
Texas,5/1/2018,1289210367
Texas,6/1/2018,1240089772
Texas,7/1/2018,1239601166
Utah,1/1/2012,84052498
Utah,2/1/2012,87674275
Utah,3/1/2012,102585892
Utah,4/1/2012,77128735
Utah,5/1/2012,87902815
Utah,6/1/2012,94066407
Utah,7/1/2012,91558583
Utah,8/1/2012,88458684
Utah,9/1/2012,97646564
Utah,10/1/2012,99175664
Utah,11/1/2012,83403430
Utah,12/1/2012,89308316
Utah,1/1/2013,89486934
Utah,2/1/2013,80546958
Utah,3/1/2013,91941694
Utah,4/1/2013,90462184
Utah,5/1/2013,95135506
Utah,6/1/2013,94133252
Utah,7/1/2013,99761316
Utah,8/1/2013,100368196
Utah,9/1/2013,90765345
Utah,10/1/2013,94864421
Utah,11/1/2013,87053007
Utah,12/1/2013,92424666
Utah,1/1/2014,87963567
Utah,2/1/2014,80569474
Utah,3/1/2014,92725960
Utah,4/1/2014,91451690
Utah,5/1/2014,97105309
Utah,6/1/2014,95762211
Utah,7/1/2014,101390924
Utah,8/1/2014,101309464
Utah,9/1/2014,98348774
Utah,10/1/2014,98079211
Utah,11/1/2014,88318058
Utah,12/1/2014,92805437
Utah,1/1/2015,91900737
Utah,2/1/2015,85198740
Utah,3/1/2015,96806403
Utah,4/1/2015,92648240
Utah,5/1/2015,91774015
Utah,6/1/2015,91531956
Utah,7/1/2015,104387540
Utah,8/1/2015,100956789
Utah,9/1/2015,98387591
Utah,10/1/2015,101433886
Utah,11/1/2015,93912193
Utah,12/1/2015,96663501
Utah,1/1/2016,94456336
Utah,2/1/2016,92613390
Utah,3/1/2016,97641085
Utah,4/1/2016,98631734
Utah,5/1/2016,101206401
Utah,6/1/2016,104848439
Utah,7/1/2016,111702334
Utah,8/1/2016,111911001
Utah,9/1/2016,101437606
Utah,10/1/2016,104785177
Utah,11/1/2016,96516194
Utah,12/1/2016,102904267
Utah,1/1/2017,95838336
Utah,2/1/2017,85038748
Utah,3/1/2017,104398114
Utah,4/1/2017,104167440
Utah,5/1/2017,102520697
Utah,6/1/2017,109295361
Utah,7/1/2017,113154464
Utah,8/1/2017,114346732
Utah,9/1/2017,103219087
Utah,10/1/2017,108917474
Utah,11/1/2017,92590834
Utah,12/1/2017,101886645
Utah,1/1/2018,99111035
Utah,2/1/2018,90727165
Utah,3/1/2018,105035185
Utah,4/1/2018,104292731
Utah,5/1/2018,103083938
Utah,6/1/2018,103486163
Utah,7/1/2018,113806553
Vermont,1/1/2012,25769998
Vermont,2/1/2012,24904862
Vermont,3/1/2012,25512349
Vermont,4/1/2012,23940316
Vermont,5/1/2012,27653608
Vermont,6/1/2012,27453470
Vermont,7/1/2012,26205960
Vermont,8/1/2012,30394964
Vermont,9/1/2012,26205960
Vermont,10/1/2012,28513659
Vermont,11/1/2012,25029438
Vermont,12/1/2012,25140468
Vermont,1/1/2013,26655536
Vermont,2/1/2013,23737138
Vermont,3/1/2013,25488509
Vermont,4/1/2013,24338865
Vermont,5/1/2013,26900511
Vermont,6/1/2013,26288709
Vermont,7/1/2013,30111034
Vermont,8/1/2013,30447093
Vermont,9/1/2013,26093417
Vermont,10/1/2013,27844454
Vermont,11/1/2013,24696432
Vermont,12/1/2013,25869654
Vermont,1/1/2014,25639766
Vermont,2/1/2014,23740196
Vermont,3/1/2014,25738229
Vermont,4/1/2014,23704319
Vermont,5/1/2014,26566713
Vermont,6/1/2014,28321712
Vermont,7/1/2014,28321712
Vermont,8/1/2014,29378350
Vermont,9/1/2014,26467343
Vermont,10/1/2014,26798494
Vermont,11/1/2014,23777460
Vermont,12/1/2014,26128351
Vermont,1/1/2015,26057900
Vermont,2/1/2015,23825860
Vermont,3/1/2015,26187781
Vermont,4/1/2015,24590458
Vermont,5/1/2015,26385727
Vermont,6/1/2015,26987685
Vermont,7/1/2015,29485689
Vermont,8/1/2015,26396511
Vermont,9/1/2015,26527215
Vermont,10/1/2015,27765585
Vermont,11/1/2015,23005957
Vermont,12/1/2015,25781813
Vermont,1/1/2016,24778746
Vermont,2/1/2016,23754182
Vermont,3/1/2016,24915555
Vermont,4/1/2016,23263014
Vermont,5/1/2016,26589526
Vermont,6/1/2016,27609770
Vermont,7/1/2016,28418685
Vermont,8/1/2016,30200877
Vermont,9/1/2016,26907953
Vermont,10/1/2016,27320198
Vermont,11/1/2016,24999788
Vermont,12/1/2016,26237674
Vermont,1/1/2017,24954465
Vermont,2/1/2017,23526342
Vermont,3/1/2017,25518718
Vermont,4/1/2017,23118672
Vermont,5/1/2017,26907600
Vermont,6/1/2017,27278435
Vermont,7/1/2017,28275529
Vermont,8/1/2017,29997656
Vermont,9/1/2017,25973889
Vermont,10/1/2017,27362393
Vermont,11/1/2017,25500333
Vermont,12/1/2017,26109629
Vermont,1/1/2018,26026618
Vermont,2/1/2018,23412792
Vermont,3/1/2018,25563318
Vermont,4/1/2018,23253802
Vermont,5/1/2018,27256179
Vermont,6/1/2018,26980604
Vermont,7/1/2018,26453847
Virginia,1/1/2012,311380574
Virginia,2/1/2012,419860209
Virginia,3/1/2012,223715397
Virginia,4/1/2012,314775911
Virginia,5/1/2012,302431760
Virginia,6/1/2012,404760664
Virginia,7/1/2012,311485440
Virginia,8/1/2012,387795125
Virginia,9/1/2012,306482809
Virginia,10/1/2012,340954205
Virginia,11/1/2012,360720192
Virginia,12/1/2012,249323509
Virginia,1/1/2013,305693688
Virginia,2/1/2013,302659698
Virginia,3/1/2013,330038244
Virginia,4/1/2013,273018510
Virginia,5/1/2013,262311903
Virginia,6/1/2013,441023791
Virginia,7/1/2013,307852196
Virginia,8/1/2013,381035822
Virginia,9/1/2013,315142357
Virginia,10/1/2013,338993161
Virginia,11/1/2013,401722945
Virginia,12/1/2013,238687440
Virginia,1/1/2014,348172447
Virginia,2/1/2014,232553840
Virginia,3/1/2014,452892932
Virginia,4/1/2014,233761380
Virginia,5/1/2014,224594268
Virginia,6/1/2014,440321064
Virginia,7/1/2014,426842684
Virginia,8/1/2014,273866349
Virginia,9/1/2014,338096836
Virginia,10/1/2014,389843854
Virginia,11/1/2014,328197628
Virginia,12/1/2014,331326830
Virginia,1/1/2015,265936110
Virginia,2/1/2015,286423144
Virginia,3/1/2015,349631050
Virginia,4/1/2015,316338605
Virginia,5/1/2015,303933171
Virginia,6/1/2015,457611134
Virginia,7/1/2015,349029952
Virginia,8/1/2015,380645749
Virginia,9/1/2015,314939794
Virginia,10/1/2015,354056526
Virginia,11/1/2015,298955274
Virginia,12/1/2015,347138640
Virginia,1/1/2016,324626178
Virginia,2/1/2016,277944512
Virginia,3/1/2016,378523206
Virginia,4/1/2016,287537341
Virginia,5/1/2016,276261369
Virginia,6/1/2016,463157977
Virginia,7/1/2016,374393066
Virginia,8/1/2016,356160297
Virginia,9/1/2016,365710176
Virginia,10/1/2016,346289970
Virginia,11/1/2016,343732717
Virginia,12/1/2016,317627073
Virginia,1/1/2017,297918251
Virginia,2/1/2017,335542322
Virginia,3/1/2017,380794345
Virginia,4/1/2017,312013627
Virginia,5/1/2017,299777799
Virginia,6/1/2017,446806170
Virginia,7/1/2017,389643897
Virginia,8/1/2017,341829327
Virginia,9/1/2017,347466458
Virginia,10/1/2017,378296364
Virginia,11/1/2017,321831455
Virginia,12/1/2017,304770859
Virginia,1/1/2018,347899741
Virginia,2/1/2018,275186871
Virginia,3/1/2018,374451724
Virginia,4/1/2018,319805793
Virginia,5/1/2018,307264390
Virginia,6/1/2018,489780612
Virginia,7/1/2018,343025100
Washington,1/1/2012,205490970
Washington,2/1/2012,210860927
Washington,3/1/2012,224283034
Washington,4/1/2012,218112574
Washington,5/1/2012,225128616
Washington,6/1/2012,233518506
Washington,7/1/2012,238321489
Washington,8/1/2012,250136402
Washington,9/1/2012,222983721
Washington,10/1/2012,229875471
Washington,11/1/2012,219106216
Washington,12/1/2012,212152122
Washington,1/1/2013,218537609
Washington,2/1/2013,201056011
Washington,3/1/2013,227015047
Washington,4/1/2013,225697948
Washington,5/1/2013,241250740
Washington,6/1/2013,231921354
Washington,7/1/2013,247436437
Washington,8/1/2013,250264620
Washington,9/1/2013,225802364
Washington,10/1/2013,232963612
Washington,11/1/2013,221397152
Washington,12/1/2013,217247132
Washington,1/1/2014,217278711
Washington,2/1/2014,198546118
Washington,3/1/2014,227075475
Washington,4/1/2014,227932561
Washington,5/1/2014,233304201
Washington,6/1/2014,234362763
Washington,7/1/2014,249355660
Washington,8/1/2014,251122590
Washington,9/1/2014,230124250
Washington,10/1/2014,236987598
Washington,11/1/2014,224911838
Washington,12/1/2014,220505839
Washington,1/1/2015,218548666
Washington,2/1/2015,204980949
Washington,3/1/2015,234584543
Washington,4/1/2015,231118230
Washington,5/1/2015,244138660
Washington,6/1/2015,249603979
Washington,7/1/2015,248652159
Washington,8/1/2015,255757299
Washington,9/1/2015,237142163
Washington,10/1/2015,241020168
Washington,11/1/2015,228323403
Washington,12/1/2015,236419096
Washington,1/1/2016,221637951
Washington,2/1/2016,213180187
Washington,3/1/2016,241387495
Washington,4/1/2016,237358422
Washington,5/1/2016,251462820
Washington,6/1/2016,257092098
Washington,7/1/2016,256360376
Washington,8/1/2016,263430018
Washington,9/1/2016,244493570
Washington,10/1/2016,370903296
Washington,11/1/2016,233118194
Washington,12/1/2016,211832596
Washington,1/1/2017,214592576
Washington,2/1/2017,205125236
Washington,3/1/2017,242083108
Washington,4/1/2017,273859351
Washington,5/1/2017,252793029
Washington,6/1/2017,247156771
Washington,7/1/2017,257288903
Washington,8/1/2017,263734526
Washington,9/1/2017,250398066
Washington,10/1/2017,249115307
Washington,11/1/2017,228215627
Washington,12/1/2017,238747523
Washington,1/1/2018,227466993
Washington,2/1/2018,239254075
Washington,3/1/2018,251590491
Washington,4/1/2018,246727774
Washington,5/1/2018,259257912
Washington,6/1/2018,252251471
Washington,7/1/2018,266068943
West Virginia,1/1/2012,62749290
West Virginia,2/1/2012,29170823
West Virginia,3/1/2012,100147316
West Virginia,4/1/2012,64979233
West Virginia,5/1/2012,36854277
West Virginia,6/1/2012,106384946
West Virginia,7/1/2012,77383459
West Virginia,8/1/2012,45658102
West Virginia,9/1/2012,90166826
West Virginia,10/1/2012,72495353
West Virginia,11/1/2012,65140040
West Virginia,12/1/2012,57885861
West Virginia,1/1/2013,59689609
West Virginia,2/1/2013,40885723
West Virginia,3/1/2013,84555020
West Virginia,4/1/2013,67189813
West Virginia,5/1/2013,27967430
West Virginia,6/1/2013,112152760
West Virginia,7/1/2013,25872951
West Virginia,8/1/2013,116022892
West Virginia,9/1/2013,67820318
West Virginia,10/1/2013,25710660
West Virginia,11/1/2013,105742037
West Virginia,12/1/2013,55688164
West Virginia,1/1/2014,56108298
West Virginia,2/1/2014,63210661
West Virginia,3/1/2014,59495140
West Virginia,4/1/2014,31633020
West Virginia,5/1/2014,109331468
West Virginia,6/1/2014,69335106
West Virginia,7/1/2014,38179971
West Virginia,8/1/2014,109289789
West Virginia,9/1/2014,60418766
West Virginia,10/1/2014,35085823
West Virginia,11/1/2014,102235861
West Virginia,12/1/2014,56022293
West Virginia,1/1/2015,49824404
West Virginia,2/1/2015,53692601
West Virginia,3/1/2015,60215362
West Virginia,4/1/2015,63750650
West Virginia,5/1/2015,84794942
West Virginia,6/1/2015,73010173
West Virginia,7/1/2015,73832025
West Virginia,8/1/2015,80105507
West Virginia,9/1/2015,45989729
West Virginia,10/1/2015,36524342
West Virginia,11/1/2015,106325295
West Virginia,12/1/2015,87781267
West Virginia,1/1/2016,59187561
West Virginia,2/1/2016,54493700
West Virginia,3/1/2016,63385444
West Virginia,4/1/2016,67777593
West Virginia,5/1/2016,63086004
West Virginia,6/1/2016,76942825
West Virginia,7/1/2016,87115067
West Virginia,8/1/2016,82954419
West Virginia,9/1/2016,66017954
West Virginia,10/1/2016,73482610
West Virginia,11/1/2016,39679583
West Virginia,12/1/2016,100602753
West Virginia,1/1/2017,58793501
West Virginia,2/1/2017,62003959
West Virginia,3/1/2017,36836795
West Virginia,4/1/2017,101269145
West Virginia,5/1/2017,49689528
West Virginia,6/1/2017,75661941
West Virginia,7/1/2017,75441273
West Virginia,8/1/2017,73235297
West Virginia,9/1/2017,69903619
West Virginia,10/1/2017,70605150
West Virginia,11/1/2017,68932900
West Virginia,12/1/2017,69165039
West Virginia,1/1/2018,60447392
West Virginia,2/1/2018,60525473
West Virginia,3/1/2018,67658932
West Virginia,4/1/2018,67781594
West Virginia,5/1/2018,75738869
West Virginia,6/1/2018,61141000
West Virginia,7/1/2018,84773618
Wisconsin,1/1/2012,210694605
Wisconsin,2/1/2012,189146082
Wisconsin,3/1/2012,204687540
Wisconsin,4/1/2012,203216564
Wisconsin,5/1/2012,217780413
Wisconsin,6/1/2012,149032739
Wisconsin,7/1/2012,225266433
Wisconsin,8/1/2012,296285291
Wisconsin,9/1/2012,217223619
Wisconsin,10/1/2012,142763418
Wisconsin,11/1/2012,184091566
Wisconsin,12/1/2012,266667703
Wisconsin,1/1/2013,232166588
Wisconsin,2/1/2013,179183543
Wisconsin,3/1/2013,183711073
Wisconsin,4/1/2013,212419596
Wisconsin,5/1/2013,141971567
Wisconsin,6/1/2013,299354771
Wisconsin,7/1/2013,132044319
Wisconsin,8/1/2013,159134416
Wisconsin,9/1/2013,233328887
Wisconsin,10/1/2013,202930517
Wisconsin,11/1/2013,200934889
Wisconsin,12/1/2013,294245727
Wisconsin,1/1/2014,187155272
Wisconsin,2/1/2014,168364390
Wisconsin,3/1/2014,194938330
Wisconsin,4/1/2014,170023914
Wisconsin,5/1/2014,203108298
Wisconsin,6/1/2014,375366485
Wisconsin,7/1/2014,233768252
Wisconsin,8/1/2014,231465556
Wisconsin,9/1/2014,212971393
Wisconsin,10/1/2014,220116718
Wisconsin,11/1/2014,195843971
Wisconsin,12/1/2014,224054810
Wisconsin,1/1/2015,206306760
Wisconsin,2/1/2015,196033835
Wisconsin,3/1/2015,208946507
Wisconsin,4/1/2015,200310629
Wisconsin,5/1/2015,242943653
Wisconsin,6/1/2015,207357449
Wisconsin,7/1/2015,259204425
Wisconsin,8/1/2015,238945026
Wisconsin,9/1/2015,234156893
Wisconsin,10/1/2015,324817802
Wisconsin,11/1/2015,101680081
Wisconsin,12/1/2015,216987765
Wisconsin,1/1/2016,212187201
Wisconsin,2/1/2016,179067476
Wisconsin,3/1/2016,162349037
Wisconsin,4/1/2016,274804468
Wisconsin,5/1/2016,246022987
Wisconsin,6/1/2016,213469824
Wisconsin,7/1/2016,251000221
Wisconsin,8/1/2016,265833553
Wisconsin,9/1/2016,223308701
Wisconsin,10/1/2016,224938412
Wisconsin,11/1/2016,204003850
Wisconsin,12/1/2016,206057980
Wisconsin,1/1/2017,211606688
Wisconsin,2/1/2017,205614009
Wisconsin,3/1/2017,196306059
Wisconsin,4/1/2017,234726799
Wisconsin,5/1/2017,241148703
Wisconsin,6/1/2017,243315872
Wisconsin,7/1/2017,238511246
Wisconsin,8/1/2017,261607211
Wisconsin,9/1/2017,213910667
Wisconsin,10/1/2017,128839829
Wisconsin,11/1/2017,308364837
Wisconsin,12/1/2017,164240238
Wisconsin,1/1/2018,291794849
Wisconsin,2/1/2018,181940127
Wisconsin,3/1/2018,230069895
Wisconsin,4/1/2018,190913846
Wisconsin,5/1/2018,286181939
Wisconsin,6/1/2018,206295390
Wisconsin,7/1/2018,242941897
Wyoming,1/1/2012,29677024
Wyoming,2/1/2012,29683721
Wyoming,3/1/2012,22244140
Wyoming,4/1/2012,27575764
Wyoming,5/1/2012,24778242
Wyoming,6/1/2012,23483688
Wyoming,7/1/2012,37612659
Wyoming,8/1/2012,29623468
Wyoming,9/1/2012,34554100
Wyoming,10/1/2012,32401649
Wyoming,11/1/2012,41107993
Wyoming,12/1/2012,38769947
Wyoming,1/1/2013,26266411
Wyoming,2/1/2013,26832076
Wyoming,3/1/2013,27430182
Wyoming,4/1/2013,26878795
Wyoming,5/1/2013,28828759
Wyoming,6/1/2013,22942806
Wyoming,7/1/2013,34742112
Wyoming,8/1/2013,27060054
Wyoming,9/1/2013,39553358
Wyoming,10/1/2013,42881949
Wyoming,11/1/2013,32097678
Wyoming,12/1/2013,28977948
Wyoming,1/1/2014,22195520
Wyoming,2/1/2014,28229933
Wyoming,3/1/2014,23818854
Wyoming,4/1/2014,27016114
Wyoming,5/1/2014,23983803
Wyoming,6/1/2014,34064333
Wyoming,7/1/2014,26259327
Wyoming,8/1/2014,29353577
Wyoming,9/1/2014,49061308
Wyoming,10/1/2014,54876144
Wyoming,11/1/2014,61426933
Wyoming,12/1/2014,39883392
Wyoming,1/1/2015,24822506
Wyoming,2/1/2015,29276135
Wyoming,3/1/2015,30976028
Wyoming,4/1/2015,29987917
Wyoming,5/1/2015,21668979
Wyoming,6/1/2015,27271365
Wyoming,7/1/2015,32645860
Wyoming,8/1/2015,50766168
Wyoming,9/1/2015,28536276
Wyoming,10/1/2015,28815555
Wyoming,11/1/2015,35340450
Wyoming,12/1/2015,23659823
Wyoming,1/1/2016,22417508
Wyoming,2/1/2016,36616371
Wyoming,3/1/2016,19520582
Wyoming,4/1/2016,25880082
Wyoming,5/1/2016,35047234
Wyoming,6/1/2016,21016573
Wyoming,7/1/2016,31706258
Wyoming,8/1/2016,35516607
Wyoming,9/1/2016,38449164
Wyoming,10/1/2016,44868495
Wyoming,11/1/2016,36082599
Wyoming,12/1/2016,29040259
Wyoming,1/1/2017,29009098
Wyoming,2/1/2017,22838812
Wyoming,3/1/2017,24768263
Wyoming,4/1/2017,25905962
Wyoming,5/1/2017,25749219
Wyoming,6/1/2017,32555186
Wyoming,7/1/2017,32118439
Wyoming,8/1/2017,34958688
Wyoming,9/1/2017,40505289
Wyoming,10/1/2017,39460403
Wyoming,11/1/2017,29418993
Wyoming,12/1/2017,29469337
Wyoming,1/1/2018,28591051
Wyoming,2/1/2018,24816755
Wyoming,3/1/2018,26945377
Wyoming,4/1/2018,25980103
Wyoming,5/1/2018,21067837
Wyoming,6/1/2018,33260761
Wyoming,7/1/2018,38228897
Total,1/1/2012,10807965113
Total,2/1/2012,10597552811
Total,3/1/2012,11173860953
Total,4/1/2012,11118073992
Total,5/1/2012,11633747726
Total,6/1/2012,11616503657
Total,7/1/2012,11586661635
Total,8/1/2012,12004593899
Total,9/1/2012,11076499150
Total,10/1/2012,11398913370
Total,11/1/2012,11017489932
Total,12/1/2012,11102287591
Total,1/1/2013,10718372455
Total,2/1/2013,10097194634
Total,3/1/2013,11334239521
Total,4/1/2013,11221725666
Total,5/1/2013,11553013526
Total,6/1/2013,11880089462
Total,7/1/2013,11619631185
Total,8/1/2013,11902529933
Total,9/1/2013,11285335765
Total,10/1/2013,11570569022
Total,11/1/2013,11310467288
Total,12/1/2013,11263754131
Total,1/1/2014,10844943409
Total,2/1/2014,10103772360
Total,3/1/2014,11449295659
Total,4/1/2014,11189546163
Total,5/1/2014,11848084558
Total,6/1/2014,11974392549
Total,7/1/2014,12036315746
Total,8/1/2014,11971172271
Total,9/1/2014,11370646261
Total,10/1/2014,11728344480
Total,11/1/2014,11329219837
Total,12/1/2014,11638992372
Total,1/1/2015,11196982386
Total,2/1/2015,10470124502
Total,3/1/2015,11630895483
Total,4/1/2015,11651060325
Total,5/1/2015,11959546189
Total,6/1/2015,12246630311
Total,7/1/2015,12445823639
Total,8/1/2015,12525797534
Total,9/1/2015,11835499721
Total,10/1/2015,12321216259
Total,11/1/2015,11528515132
Total,12/1/2015,11990480316
Total,1/1/2016,11389730867
Total,2/1/2016,11205933822
Total,3/1/2016,12011560190
Total,4/1/2016,11858142020
Total,5/1/2016,12211154394
Total,6/1/2016,12582777612
Total,7/1/2016,12445671723
Total,8/1/2016,12826699204
Total,9/1/2016,12129623605
Total,10/1/2016,12420869474
Total,11/1/2016,11776705724
Total,12/1/2016,12045690157
Total,1/1/2017,11363392320
Total,2/1/2017,10848673396
Total,3/1/2017,12067116865
Total,4/1/2017,12046000035
Total,5/1/2017,12574474619
Total,6/1/2017,12638596145
Total,7/1/2017,12502913809
Total,8/1/2017,12834895391
Total,9/1/2017,12359138688
